contributor,dataset,label,NA,NT,NR,NOR,ORR,NAR_mean,NAR_median,NAR_std,NAR_gini,NAR_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR,NCAR_mean,NCAR_median,NCAR_std,NCAR_gini,NCAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NTR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_gini,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCA_mean,DCA_median,DCA_std,DCA_gini,DCA_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR
stakater-user,test,Bot,300,5,17,1,0.059,17.647,10.0,31.329,0.615,11.0,60.0,11.0,77.395,0.595,104.0,2.308,2.0,2.329,0.411,1.0,1.529,1.0,0.717,0.226,1.0,2.082,0.0,8.131,0.823,0.122,8.171,1.236,16.318,0.778,7.699,4.43,0.093,11.873,0.851,2.077,4.976,0.116,13.244,0.835,2.12
robot-clickhouse,test,Bot,210,8,1,1,1.0,210.0,210.0,0.0,0.0,0.0,26.25,13.5,34.3,0.576,16.25,210.0,210.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,146.972,146.972,0.0,0.0,0.0,,,0.0,0.0,,0.703,0.002,3.229,0.95,0.004,0.556,0.003,2.064,0.923,0.004
krew-release-bot,test,Bot,300,2,2,2,1.0,150.0,150.0,0.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,1.007,1.0,0.082,0.007,0.0,1.0,1.0,0.0,0.0,0.0,0.341,0.0,5.846,0.493,0.0,6.048,0.001,12.949,0.817,5.376,6.347,0.001,14.027,0.821,5.431,6.048,0.001,12.949,0.817,5.376
kiwitcms-bot,test,Bot,299,7,2,1,0.5,149.5,149.5,154.856,0.366,109.5,42.714,34.0,36.16,0.44,54.5,42.714,34.0,38.655,0.455,40.5,3.5,3.5,0.707,0.071,0.5,262.849,94.428,418.15,0.695,305.513,52.865,0.278,86.924,0.715,83.277,7.239,0.002,35.392,0.941,0.194,7.755,0.002,37.162,0.936,0.193
ladybugbot,test,Bot,13,3,2,2,1.0,6.5,6.5,4.95,0.269,3.5,4.333,6.0,2.887,0.256,2.5,4.333,3.0,3.215,0.308,3.0,2.5,2.5,0.707,0.1,0.5,154.412,0.018,267.433,0.667,231.608,192.354,192.354,30.892,0.057,21.844,70.662,0.009,118.382,0.746,114.556,70.662,0.009,118.382,0.746,114.556
kennethanceyer,test,Human,110,6,11,3,0.273,10.0,4.0,18.868,0.66,7.5,18.333,15.0,20.344,0.533,28.0,5.0,3.0,4.117,0.436,6.5,1.909,1.0,1.375,0.329,2.0,25.37,0.02,48.528,0.722,20.355,61.884,23.454,84.211,0.64,67.021,17.043,0.001,45.131,0.856,18.358,15.164,0.001,37.044,0.841,18.477
chrisguttandin,test,Human,245,5,103,4,0.039,2.402,2.5,0.893,0.201,1.0,49.0,4.0,78.889,0.686,54.0,1.303,1.0,0.484,0.167,1.0,1.49,1.0,0.522,0.174,1.0,0.0,0.0,0.004,0.867,0.0,0.303,0.057,0.841,0.791,0.162,0.233,0.028,0.747,0.811,0.116,0.114,0.0,0.522,0.857,0.036
keithgillette,test,Human,10,4,7,7,1.0,1.429,1.0,0.787,0.229,0.5,2.5,2.5,1.291,0.25,1.5,1.111,1.0,0.333,0.089,0.0,1.0,1.0,0.0,0.0,0.0,1.842,0.0,5.526,0.0,0.0,211.424,73.873,266.002,0.61,321.376,189.774,26.436,257.159,0.641,271.454,160.181,72.747,201.404,0.597,227.872
codefactor-io[bot],test,Bot,272,6,48,44,0.917,5.667,3.0,9.683,0.567,4.5,45.333,42.0,31.728,0.344,31.75,3.532,3.0,3.658,0.439,2.0,2.229,2.5,1.153,0.277,2.0,0.37,0.001,1.757,0.919,0.01,10.551,4.84,16.251,0.62,14.773,3.064,0.001,9.806,0.866,1.135,3.102,0.001,8.199,0.85,1.675
volcoma,test,Human,24,4,11,5,0.455,2.182,1.0,1.662,0.364,2.0,6.0,3.0,6.733,0.458,5.0,1.6,1.0,0.828,0.25,1.0,1.091,1.0,0.302,0.076,0.0,4.47,0.0,12.899,0.718,0.745,132.4,78.196,167.112,0.615,137.231,83.506,13.814,143.131,0.743,88.019,93.536,78.09,127.872,0.598,96.423
phofl,test,Human,244,13,17,10,0.588,14.353,6.0,23.521,0.657,10.0,18.769,14.0,21.131,0.489,11.0,1.66,1.0,1.519,0.328,1.0,2.941,2.0,2.249,0.386,3.0,0.268,0.0,1.95,0.873,0.002,2.726,0.016,13.786,0.953,0.196,1.8,0.011,10.785,0.958,0.128,2.069,0.009,12.152,0.963,0.116
wojtek0806,test,Human,64,2,4,1,0.25,16.0,17.5,4.83,0.133,3.5,32.0,32.0,29.698,0.328,21.0,1.939,1.0,1.273,0.318,2.0,2.0,2.0,0.0,0.0,0.0,14.72,0.0,41.851,0.755,0.089,53.133,5.867,107.692,0.768,49.717,34.699,0.721,83.196,0.814,23.414,0.04,0.012,0.043,0.461,0.085
my-renovate[bot],test,Bot,274,6,8,1,0.125,34.25,4.5,68.498,0.744,15.5,45.667,18.5,70.961,0.623,28.5,13.7,2.0,41.418,0.798,3.25,3.5,3.0,1.512,0.214,1.25,4.049,0.002,15.968,0.901,0.013,6.051,0.277,18.355,0.878,0.432,0.718,0.001,5.515,0.968,0.01,0.949,0.002,4.297,0.923,0.119
tizendocsbot,test,Bot,115,1,1,1,1.0,115.0,115.0,0.0,0.0,0.0,115.0,115.0,0.0,0.0,0.0,115.0,115.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1895.866,1895.866,0.0,0.0,0.0,,,0.0,0.0,,16.63,0.284,38.83,0.825,7.963,,,0.0,0.0,
ericgio,test,Human,23,5,2,1,0.5,11.5,11.5,14.849,0.457,10.5,4.6,2.0,5.273,0.435,1.0,11.5,11.5,14.849,0.457,10.5,3.0,3.0,2.828,0.333,2.0,18.497,18.497,26.158,0.0,18.497,254.262,254.262,0.0,0.0,0.0,13.239,0.194,54.237,0.936,0.432,26.1,0.213,76.244,0.886,0.474
backlog-helper[bot],test,Bot,142,2,11,1,0.091,12.909,11.0,11.502,0.461,16.5,71.0,71.0,86.267,0.43,61.0,1.279,1.0,1.138,0.198,0.0,1.182,1.0,0.405,0.126,0.0,4.748,0.0,19.601,0.607,0.0,15.023,2.551,23.879,0.728,19.981,15.458,3.297,23.293,0.703,23.995,23.419,13.298,28.736,0.622,37.767
johnmay,test,Human,204,13,9,6,0.667,22.667,4.0,55.347,0.779,4.0,15.692,8.0,20.402,0.596,14.0,7.846,3.0,14.753,0.661,7.0,2.778,2.0,2.774,0.373,0.0,39.247,0.278,73.243,0.672,37.403,43.02,2.716,94.4,0.803,35.848,10.325,0.019,41.743,0.924,0.6,18.957,0.188,59.06,0.892,3.742
osg-bot,test,Bot,241,5,1,1,1.0,241.0,241.0,0.0,0.0,0.0,48.2,60.0,26.79,0.251,15.0,241.0,241.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2189.723,2189.723,0.0,0.0,0.0,,,0.0,0.0,,9.124,0.001,23.485,0.831,7.267,8.155,0.001,23.619,0.858,4.251
pfrenssen,test,Human,52,14,10,6,0.6,5.2,2.5,6.143,0.535,3.5,3.714,1.5,6.545,0.582,2.0,2.889,1.5,3.771,0.5,1.75,2.4,2.0,1.578,0.317,1.5,27.256,0.003,84.369,0.79,2.302,65.903,21.721,99.226,0.682,95.077,31.588,1.47,66.947,0.802,21.878,36.594,0.419,77.831,0.812,22.143
dzbaker,test,Bot,130,9,13,2,0.154,10.0,5.0,9.806,0.463,11.0,14.444,11.0,11.663,0.421,19.0,2.063,2.0,1.458,0.321,2.0,4.231,4.0,1.641,0.204,2.0,11.805,0.0,59.155,0.935,0.064,21.986,0.054,62.774,0.897,0.205,16.332,0.029,60.019,0.93,0.156,23.06,0.031,72.634,0.909,0.205
saibotk,test,Human,258,14,23,17,0.739,11.217,1.0,28.819,0.778,7.0,18.429,13.0,20.285,0.537,22.0,4.691,2.0,10.312,0.651,2.5,1.913,1.0,2.13,0.381,1.0,3.212,0.0,11.12,0.841,0.27,19.27,10.881,25.67,0.615,22.239,4.736,0.052,14.52,0.887,0.922,4.572,0.033,13.777,0.885,1.044
dbwiddis,test,Human,176,12,14,4,0.286,12.571,13.5,9.889,0.427,14.75,14.667,14.0,11.972,0.384,8.75,1.978,1.0,1.454,0.347,1.0,3.071,2.5,1.979,0.334,1.75,1.472,0.0,5.197,0.819,0.139,7.576,0.885,16.161,0.787,5.884,4.558,0.317,12.207,0.841,3.086,5.435,0.286,13.943,0.834,3.754
flankbot,test,Bot,252,6,10,1,0.1,25.2,22.0,20.601,0.435,34.25,42.0,22.0,57.72,0.509,0.0,1.299,1.0,0.57,0.18,0.75,2.8,2.5,1.814,0.336,3.75,0.217,0.0,1.891,0.941,0.0,1.642,0.04,8.473,0.941,0.108,1.43,0.006,7.613,0.945,0.101,0.405,0.001,2.296,0.94,0.107
davehunt,test,Human,12,5,2,2,1.0,6.0,6.0,1.414,0.083,1.0,2.4,1.0,2.191,0.4,2.0,2.4,3.0,1.342,0.267,2.0,2.5,2.5,0.707,0.1,0.5,23.916,0.047,53.326,0.665,0.227,143.367,32.988,243.454,0.675,145.654,63.005,0.026,151.852,0.837,32.972,81.932,0.026,188.431,0.814,32.975
metworkbot,test,Bot,300,2,28,1,0.036,10.714,5.0,23.222,0.707,4.75,150.0,150.0,41.012,0.097,29.0,1.463,1.0,1.402,0.283,0.0,1.571,2.0,0.504,0.156,1.0,2.35,0.0,16.433,0.772,0.0,1.763,0.04,5.364,0.884,0.6,2.814,0.121,13.818,0.88,0.85,7.076,1.204,25.745,0.804,6.093
kaitai-bot,test,Bot,169,1,4,1,0.25,42.25,2.0,81.168,0.723,40.75,169.0,169.0,0.0,0.0,0.0,21.125,1.0,30.54,0.659,39.0,1.0,1.0,0.0,0.0,0.0,3.526,0.0,9.636,0.638,0.395,15.585,0.008,32.278,0.797,11.427,0.817,0.001,7.145,0.984,0.002,,,0.0,0.0,
brandonbloom,test,Human,30,7,11,8,0.727,2.727,1.0,2.832,0.467,2.5,4.286,2.0,6.969,0.59,1.5,2.5,1.0,2.747,0.467,1.5,1.273,1.0,0.647,0.182,0.0,0.188,0.0,0.282,0.079,0.482,153.035,61.087,227.392,0.603,86.473,58.125,0.189,155.461,0.848,46.907,41.696,36.606,49.98,0.596,58.279
warrenweckesser,test,Human,179,12,22,6,0.273,8.136,4.0,9.824,0.56,8.25,14.917,7.5,25.264,0.635,7.5,1.721,1.0,1.047,0.285,1.0,1.955,1.0,1.731,0.379,1.75,6.07,0.0,24.573,0.825,0.686,15.201,1.843,40.468,0.798,12.982,12.342,0.985,35.932,0.834,9.378,11.709,1.566,26.892,0.77,12.81
thebusybot,test,Bot,12,3,2,1,0.5,6.0,6.0,5.657,0.333,4.0,4.0,1.0,5.196,0.5,4.5,2.4,2.0,2.074,0.367,1.0,1.5,1.5,0.707,0.167,0.5,94.848,0.003,212.082,0.667,0.004,210.924,176.948,127.817,0.278,159.086,119.812,108.841,136.838,0.588,210.594,210.924,176.948,127.817,0.278,159.086
xvik,test,Human,154,9,22,5,0.227,7.0,3.0,10.959,0.625,5.0,17.111,3.0,26.988,0.684,15.0,1.878,1.0,2.009,0.386,1.0,2.0,1.5,1.662,0.347,1.0,2.668,0.0,10.097,0.806,0.026,23.387,3.671,41.337,0.741,24.072,13.811,0.609,32.32,0.826,16.184,17.084,1.252,34.271,0.774,21.24
keycloak-bot,test,Bot,49,4,6,1,0.167,8.167,8.0,3.488,0.201,6.0,12.25,12.5,9.215,0.362,9.25,1.089,1.0,0.288,0.074,0.0,1.667,1.5,0.816,0.233,1.0,0.025,0.0,0.083,0.12,0.0,25.492,0.014,84.517,0.913,0.122,23.391,0.015,81.147,0.92,0.148,41.229,0.128,107.515,0.865,0.304
zx2c4-bot,test,Bot,15,4,4,2,0.5,3.75,3.0,3.096,0.383,3.25,3.75,1.0,5.5,0.55,2.75,3.0,2.0,2.915,0.427,2.0,1.5,1.5,0.577,0.167,1.0,170.333,0.084,380.248,0.666,1.038,239.485,100.693,349.711,0.623,298.099,129.258,0.467,238.711,0.766,137.79,206.101,174.97,221.711,0.529,329.082
codegather,test,Human,23,5,1,1,1.0,23.0,23.0,0.0,0.0,0.0,4.6,2.0,5.367,0.487,2.0,23.0,23.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1079.605,1079.605,0.0,0.0,0.0,,,0.0,0.0,,49.073,0.217,153.292,0.902,0.977,130.849,0.47,241.708,0.749,130.646
tykbot[bot],test,Bot,300,2,3,1,0.333,100.0,132.0,82.777,0.347,78.0,150.0,150.0,82.024,0.193,58.0,13.636,10.0,13.521,0.481,16.5,2.0,2.0,0.0,0.0,0.0,27.377,0.977,50.024,0.776,40.588,12.124,6.192,16.471,0.603,13.837,2.866,0.004,12.31,0.945,0.019,0.324,0.003,2.977,0.98,0.003
zephyrbot,test,Bot,15,3,1,1,1.0,15.0,15.0,0.0,0.0,0.0,5.0,4.0,1.732,0.133,1.5,15.0,15.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,132.271,132.271,0.0,0.0,0.0,,,0.0,0.0,,9.448,1.696,18.6,0.761,10.518,9.26,0.001,22.887,0.845,2.527
nethbot,test,Bot,156,6,9,2,0.222,17.333,6.0,26.758,0.66,19.0,26.0,12.5,35.088,0.603,26.0,2.438,1.0,2.736,0.436,2.0,1.444,1.0,1.014,0.256,0.0,6.949,0.0,22.02,0.811,0.721,27.878,2.109,61.821,0.781,22.349,14.2,0.744,42.314,0.856,6.776,24.853,1.516,61.443,0.821,21.453
auto-merge-bot[bot],test,Bot,102,3,5,3,0.6,20.4,21.0,13.483,0.306,12.0,34.0,34.0,0.0,0.0,0.0,3.778,3.0,2.136,0.183,0.0,3.0,3.0,0.0,0.0,0.0,35.167,0.001,116.989,0.916,0.0,47.57,20.21,67.451,0.659,67.809,21.647,0.001,55.701,0.846,1.26,21.667,0.001,55.981,0.848,1.249
jslegendre,test,Human,8,3,7,6,0.857,1.143,1.0,0.378,0.107,0.0,2.667,2.0,2.082,0.333,2.0,1.143,1.0,0.378,0.107,0.0,1.143,1.0,0.378,0.107,0.0,0.004,0.0,0.012,0.0,0.0,291.181,69.341,547.95,0.69,71.122,249.588,56.084,512.169,0.734,75.561,368.34,33.274,692.592,0.721,375.397
slicerbot,test,Bot,154,4,3,1,0.333,51.333,53.0,48.521,0.42,48.5,38.5,6.5,67.865,0.695,43.0,6.417,5.0,4.363,0.348,4.0,1.667,2.0,0.577,0.133,0.5,72.712,16.968,104.147,0.63,143.71,19.829,18.235,15.02,0.4,16.133,14.387,0.035,22.217,0.696,23.963,9.475,0.008,15.266,0.737,15.445
spring-builds,test,Bot,194,9,18,5,0.278,10.778,2.5,16.105,0.651,11.0,21.556,9.0,29.0,0.56,6.0,3.031,2.0,2.302,0.38,3.0,1.944,2.0,1.056,0.281,1.75,0.66,0.01,3.021,0.872,0.23,9.79,2.191,22.595,0.785,5.621,3.415,0.04,13.699,0.908,0.799,3.574,0.028,14.858,0.904,1.004
agones-bot,test,Bot,188,2,2,2,1.0,94.0,94.0,130.108,0.489,92.0,94.0,94.0,130.108,0.489,92.0,37.6,43.0,39.393,0.502,46.0,1.0,1.0,0.0,0.0,0.0,438.158,357.359,485.105,0.236,701.334,0.479,0.425,0.544,0.517,0.864,11.726,2.124,26.322,0.774,8.957,0.479,0.425,0.544,0.517,0.864
capflam,test,Human,155,3,1,1,1.0,155.0,155.0,0.0,0.0,0.0,51.667,44.0,54.903,0.469,54.5,155.0,155.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1483.748,1483.748,0.0,0.0,0.0,,,0.0,0.0,,9.635,0.318,35.135,0.88,2.986,15.49,0.657,30.376,0.792,18.717
gengliangwang,test,Human,65,7,4,4,1.0,16.25,5.0,23.866,0.573,13.75,9.286,7.0,10.904,0.501,5.0,4.333,2.0,5.01,0.507,5.5,2.5,1.5,2.38,0.4,2.0,48.232,0.101,123.369,0.794,12.947,90.755,20.988,185.144,0.753,70.59,31.157,0.147,99.679,0.885,4.033,43.217,0.289,124.295,0.862,16.622
akshatdubeysf,test,Human,50,6,8,2,0.25,6.25,3.5,6.714,0.455,3.5,8.333,7.0,7.763,0.427,4.5,5.556,3.0,6.327,0.436,2.0,2.5,3.0,0.756,0.138,1.0,78.814,0.001,160.196,0.764,41.596,151.716,141.999,109.716,0.383,147.084,39.246,0.015,97.164,0.866,3.358,68.679,0.001,126.357,0.784,72.018
fepitre-bot,test,Bot,198,4,5,4,0.8,39.6,33.0,26.454,0.279,8.0,49.5,35.5,29.76,0.237,19.0,2.152,1.0,2.863,0.458,0.0,1.4,1.0,0.548,0.171,1.0,9.087,0.0,32.286,0.678,0.0,11.982,0.076,24.707,0.818,6.58,9.778,0.076,23.04,0.855,1.75,12.374,0.597,25.87,0.822,5.017
keyan,test,Human,24,6,9,4,0.444,2.667,3.0,1.658,0.315,2.0,4.0,3.5,2.608,0.292,1.75,1.333,1.0,0.594,0.19,0.75,1.778,2.0,0.667,0.181,1.0,11.953,0.0,40.298,0.667,0.019,76.192,0.234,162.693,0.817,71.656,65.671,0.858,143.478,0.819,46.994,86.221,0.372,162.96,0.778,109.207
mroeschke,test,Human,201,10,11,8,0.727,18.273,2.0,29.641,0.702,24.0,20.1,17.0,12.635,0.332,20.25,2.138,1.0,3.14,0.44,1.0,2.455,1.0,2.018,0.391,2.0,2.218,0.0,20.072,0.946,0.018,2.695,0.108,9.084,0.891,0.564,2.296,0.039,14.929,0.95,0.258,2.786,0.045,16.88,0.949,0.318
dotnet-issue-labeler[bot],test,Bot,14,2,3,1,0.333,4.667,4.0,1.155,0.095,1.0,7.0,7.0,1.414,0.071,1.0,2.333,2.0,0.816,0.119,0.0,1.333,1.0,0.577,0.167,0.5,0.811,0.001,1.986,0.833,0.0,5.774,2.139,8.535,0.613,3.825,2.595,0.001,5.731,0.802,2.138,2.52,2.139,1.941,0.337,1.912
cisagovbot,test,Bot,205,4,100,1,0.01,2.135,2.0,0.535,0.105,0.0,51.25,55.5,48.197,0.426,77.75,1.83,2.0,0.443,0.093,0.0,2.094,2.0,0.461,0.091,0.0,0.217,0.001,2.289,0.987,0.0,3.912,0.003,26.191,0.975,0.001,2.248,0.001,19.439,0.984,0.002,2.335,0.002,20.287,0.985,0.002
joostk,test,Human,201,11,8,6,0.75,25.125,3.0,58.67,0.779,6.5,18.273,3.0,31.756,0.718,13.0,5.912,2.0,8.529,0.606,6.0,2.5,1.5,2.449,0.425,1.5,41.603,0.111,80.451,0.684,28.347,13.6,8.464,18.085,0.618,22.068,9.316,1.769,15.176,0.707,13.493,9.679,2.061,14.685,0.688,13.744
bmalinowsky,test,Human,52,5,13,2,0.154,4.0,3.0,2.345,0.311,2.0,10.4,5.0,16.149,0.623,5.0,1.268,1.0,0.708,0.187,0.0,1.538,1.0,0.967,0.269,1.0,18.934,0.0,81.488,0.643,0.0,20.725,0.019,45.735,0.837,6.515,31.476,0.037,63.917,0.811,31.928,71.237,47.247,88.598,0.603,97.987
tremor-bot,test,Bot,83,5,3,1,0.333,27.667,15.0,33.828,0.514,32.0,16.6,11.0,21.836,0.54,8.0,7.545,3.0,10.472,0.587,5.0,3.0,3.0,2.0,0.296,2.0,87.311,0.149,170.829,0.752,66.484,118.054,68.155,176.394,0.632,130.216,26.109,0.024,91.689,0.913,0.536,20.731,0.078,93.493,0.939,0.192
nathanleiby,test,Human,244,12,74,57,0.77,3.297,1.0,9.103,0.645,0.0,20.333,3.5,37.708,0.734,10.75,2.122,1.0,3.349,0.458,1.0,1.189,1.0,0.715,0.149,0.0,3.785,0.0,13.582,0.748,0.029,10.926,1.957,19.873,0.73,16.173,6.917,0.407,16.08,0.821,4.11,7.337,1.01,12.252,0.735,8.58
metal3-io-bot,test,Bot,171,8,16,3,0.188,10.688,5.0,14.596,0.611,11.0,21.375,6.5,33.649,0.663,23.25,1.819,1.0,1.579,0.334,1.0,2.438,2.0,1.59,0.338,3.0,0.397,0.0,2.236,0.873,0.014,1.129,0.049,3.387,0.876,0.316,0.837,0.024,3.008,0.898,0.226,0.971,0.018,3.586,0.917,0.144
riotrobot,test,Bot,278,9,5,2,0.4,55.6,3.0,119.857,0.777,2.0,30.889,3.0,75.633,0.799,10.0,23.167,2.0,38.786,0.723,19.5,3.0,2.0,3.391,0.453,1.0,5.735,0.0,10.399,0.519,5.127,2.77,0.159,6.187,0.807,2.029,0.358,0.0,2.184,0.955,0.0,0.935,0.0,3.248,0.889,0.058
24emebot,test,Bot,178,4,2,1,0.5,89.0,89.0,96.167,0.382,68.0,44.5,41.5,22.898,0.242,19.0,10.471,3.0,17.696,0.642,3.0,2.5,2.5,2.121,0.3,1.5,6.956,1.667,9.362,0.596,9.154,8.954,8.597,4.082,0.243,4.497,1.478,0.009,3.884,0.866,0.083,0.34,0.001,1.331,0.928,0.012
wuchunfu,test,Human,279,7,179,7,0.039,1.55,1.0,1.924,0.323,0.0,39.857,4.0,93.183,0.794,7.5,1.057,1.0,0.454,0.053,0.0,1.022,1.0,0.298,0.022,0.0,0.023,0.0,0.287,0.724,0.0,1.588,0.016,6.865,0.917,0.156,1.525,0.014,6.687,0.918,0.146,6.222,0.142,15.906,0.816,6.733
calind,test,Human,40,9,4,3,0.75,10.0,3.0,15.384,0.612,9.5,4.444,2.0,7.502,0.611,1.0,4.444,2.0,6.227,0.561,2.0,3.0,1.5,3.367,0.458,2.5,32.786,0.015,58.33,0.634,49.893,37.679,17.393,43.721,0.544,40.151,15.295,0.477,36.706,0.845,5.559,14.092,0.182,38.021,0.853,7.772
yayacat,test,Human,237,11,22,4,0.182,10.773,2.0,23.602,0.725,5.5,21.545,10.0,40.53,0.654,11.0,2.821,1.0,3.275,0.489,2.0,2.136,2.0,1.32,0.31,2.0,14.549,0.0,73.07,0.885,0.487,11.549,0.481,32.185,0.825,10.068,9.24,0.128,46.772,0.917,1.395,11.901,0.101,59.893,0.926,1.491
web3-bot,test,Bot,183,8,84,9,0.107,2.179,1.0,4.65,0.509,0.0,22.875,14.0,26.417,0.57,34.25,1.578,1.0,2.281,0.329,0.0,1.202,1.0,0.724,0.157,0.0,3.181,0.0,14.013,0.723,0.0,12.422,0.0,42.856,0.812,0.037,9.877,0.0,35.22,0.809,0.345,20.999,0.542,53.932,0.797,11.051
svenstaro,test,Human,241,14,57,43,0.754,4.228,2.0,8.405,0.625,2.0,17.214,10.0,19.084,0.567,28.0,1.826,1.0,3.879,0.416,0.0,1.596,1.0,1.147,0.295,1.0,0.908,0.0,4.209,0.779,0.0,15.703,3.239,23.699,0.696,23.996,9.071,0.394,19.123,0.81,7.157,10.625,0.786,20.639,0.78,13.635
broadbot,test,Bot,287,8,25,2,0.08,11.48,8.0,10.72,0.463,11.0,35.875,15.0,44.38,0.543,23.25,2.225,2.0,2.268,0.371,1.0,2.08,2.0,0.997,0.238,1.0,0.037,0.0,0.154,0.782,0.0,3.959,0.252,12.742,0.885,0.71,1.789,0.014,8.729,0.932,0.227,2.291,0.002,10.702,0.935,0.151
cekk,test,Human,288,10,28,5,0.179,10.286,7.0,10.014,0.472,8.25,28.8,15.0,36.736,0.524,22.25,2.549,2.0,2.636,0.385,2.0,4.071,4.0,2.089,0.283,4.0,1.645,0.005,7.301,0.913,0.044,12.101,1.008,32.317,0.832,5.036,5.37,0.032,21.328,0.913,0.828,5.329,0.03,20.369,0.903,0.902
scverse-bot,test,Bot,74,5,6,1,0.167,12.333,4.0,18.981,0.635,9.25,14.8,11.0,12.133,0.335,0.0,2.0,1.0,1.312,0.328,2.0,1.5,1.0,1.225,0.278,0.0,12.429,0.0,33.259,0.728,0.518,47.576,21.746,57.871,0.632,86.033,29.762,0.089,49.94,0.758,36.997,15.57,0.004,34.099,0.837,11.006
aws-sdk-dotnet-automation,test,Bot,279,7,7,1,0.143,39.857,16.0,55.888,0.554,23.0,39.857,20.0,45.334,0.543,42.0,2.762,3.0,1.68,0.32,3.0,4.143,5.0,1.864,0.227,2.5,0.102,0.001,0.602,0.939,0.005,16.008,2.843,24.029,0.662,18.921,5.796,0.003,16.288,0.866,2.528,6.125,0.004,16.641,0.851,2.586
depfu[bot],test,Bot,221,5,58,43,0.741,3.81,4.0,3.131,0.405,2.0,44.2,47.0,32.213,0.353,17.0,1.687,1.0,1.504,0.309,1.0,2.483,2.0,1.314,0.285,3.0,0.006,0.0,0.027,0.818,0.0,0.1,0.008,0.168,0.721,0.109,0.063,0.001,0.137,0.801,0.062,0.053,0.001,0.128,0.826,0.04
splotycode,test,Human,18,6,11,7,0.636,1.636,1.0,0.809,0.242,1.0,3.0,2.5,1.789,0.296,1.75,1.2,1.0,0.561,0.148,0.0,1.273,1.0,0.467,0.156,0.5,3.709,0.0,14.338,0.498,0.0,135.45,0.081,318.679,0.844,54.159,114.819,0.096,291.119,0.859,55.085,134.052,0.081,319.266,0.849,49.434
colemickens,test,Human,293,11,20,13,0.65,14.65,3.0,33.178,0.756,8.0,26.636,8.0,63.986,0.736,6.0,2.049,1.0,4.312,0.459,1.0,2.2,1.5,1.735,0.37,2.0,0.985,0.0,5.172,0.854,0.004,7.61,0.154,18.366,0.843,3.611,4.183,0.033,13.697,0.905,0.403,8.437,0.514,20.046,0.827,4.048
akryum,test,Human,88,13,29,19,0.655,3.034,1.0,3.59,0.505,3.0,6.769,4.0,8.871,0.535,5.0,1.66,1.0,2.047,0.349,0.0,1.793,1.0,1.114,0.304,1.0,3.165,0.0,13.083,0.788,0.0,35.083,5.717,59.836,0.729,50.236,22.897,0.372,49.402,0.8,20.414,27.19,0.666,55.806,0.782,28.715
cyrusnajmabadi,test,Human,227,10,7,3,0.429,32.429,1.0,53.975,0.712,45.5,22.7,10.5,22.75,0.463,24.25,2.802,2.0,2.532,0.429,3.0,2.143,1.0,2.268,0.419,1.0,0.856,0.009,4.234,0.825,0.427,0.467,0.046,1.395,0.82,0.31,0.472,0.046,2.506,0.86,0.257,0.709,0.062,3.406,0.865,0.383
thomasp85,test,Human,245,13,19,7,0.368,12.895,4.0,17.879,0.637,15.5,18.846,12.0,18.248,0.483,22.0,3.889,2.0,5.307,0.559,2.0,3.316,2.0,2.829,0.424,3.0,10.712,0.024,40.645,0.877,0.996,19.061,1.467,52.478,0.822,18.57,7.609,0.096,32.465,0.918,0.881,6.45,0.099,26.385,0.912,0.789
richardlitt,test,Human,243,16,37,23,0.622,6.568,2.0,16.28,0.69,1.0,15.188,3.5,20.689,0.626,18.5,3.115,1.0,5.768,0.55,2.0,2.027,2.0,1.787,0.35,1.0,1.41,0.0,5.977,0.885,0.036,15.226,1.198,28.866,0.778,15.358,5.299,0.018,17.874,0.914,0.323,8.139,0.045,22.273,0.877,1.647
authenticator-bot,test,Bot,24,1,1,1,1.0,24.0,24.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2168.888,2168.888,0.0,0.0,0.0,,,0.0,0.0,,94.299,79.552,101.202,0.552,112.619,,,0.0,0.0,
thunderbottom,test,Human,55,6,10,10,1.0,5.5,1.0,13.534,0.725,0.75,9.167,2.0,16.678,0.682,3.75,2.75,1.5,2.337,0.417,2.5,1.1,1.0,0.316,0.082,0.0,64.416,0.668,150.84,0.685,30.156,46.295,21.305,73.854,0.625,37.229,40.147,11.192,86.342,0.743,34.62,43.982,17.767,72.625,0.644,37.599
