contributor,dataset,label,NA,NT,NR,NOR,ORR,NAR_mean,NAR_median,NAR_std,NAR_gini,NAR_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR,NCAR_mean,NCAR_median,NCAR_std,NCAR_gini,NCAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NTR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_gini,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCA_mean,DCA_median,DCA_std,DCA_gini,DCA_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR
foreign-sub,test,Human,81,9,7,2,0.286,11.571,2.0,24.061,0.727,3.0,9.0,1.0,22.187,0.776,0.0,5.786,1.0,12.423,0.717,1.5,1.714,2.0,0.756,0.214,1.0,92.089,0.0,294.215,0.665,3.277,45.599,17.817,73.184,0.701,57.806,23.525,0.312,76.419,0.904,3.697,38.002,10.885,67.498,0.736,33.809
andriifilippov,test,Human,61,5,2,1,0.5,30.5,30.5,38.891,0.451,27.5,12.2,7.0,13.535,0.459,6.0,20.333,7.0,26.633,0.525,24.0,3.0,3.0,2.828,0.333,2.0,626.971,260.88,868.045,0.573,808.075,106.864,106.864,109.793,0.363,77.636,34.911,3.477,68.935,0.757,33.895,51.676,19.232,91.937,0.728,63.439
shopify[bot],test,Bot,299,2,49,47,0.959,6.102,3.0,7.386,0.56,8.0,149.5,149.5,198.697,0.47,140.5,1.359,1.0,0.99,0.224,0.0,1.0,1.0,0.0,0.0,0.0,0.005,0.0,0.013,0.42,0.0,0.013,0.007,0.018,0.561,0.014,0.013,0.008,0.017,0.535,0.013,0.021,0.008,0.043,0.675,0.01
dependabot[bot],test,Bot,188,5,85,82,0.965,2.212,2.0,1.589,0.352,2.0,37.6,23.0,29.424,0.364,27.0,1.288,1.0,0.653,0.186,0.0,1.741,1.0,0.888,0.263,1.0,0.0,0.0,0.0,0.31,0.0,0.004,0.0,0.022,0.848,0.001,0.003,0.0,0.02,0.846,0.001,0.004,0.0,0.023,0.87,0.001
saschanaz,test,Human,240,18,42,24,0.571,5.714,2.0,8.918,0.594,4.5,13.333,5.0,16.901,0.607,14.75,1.832,1.0,1.669,0.362,1.0,2.119,2.0,1.656,0.342,1.0,2.187,0.0,11.358,0.839,0.051,14.058,2.591,24.988,0.738,16.563,8.845,0.48,19.952,0.811,8.481,10.91,0.636,22.024,0.785,11.421
dottiffbot,test,Human,20,4,5,4,0.8,4.0,1.0,4.123,0.46,7.0,5.0,2.0,6.733,0.55,5.0,1.818,1.0,1.079,0.291,1.5,1.4,1.0,0.894,0.229,0.0,3.675,0.0,7.331,0.563,2.851,194.565,30.951,387.173,0.77,55.385,104.53,3.444,290.66,0.862,30.645,250.352,20.379,524.913,0.773,40.545
syliusbot,test,Bot,248,3,5,2,0.4,49.6,8.0,96.963,0.716,4.0,82.667,67.0,51.326,0.266,49.5,8.857,2.0,18.35,0.729,2.25,2.2,2.0,0.837,0.182,1.0,42.03,0.001,114.458,0.812,0.015,7.969,1.14,10.387,0.648,21.393,5.636,0.002,10.064,0.746,2.197,3.919,0.001,8.447,0.804,0.708
supernovaio[bot],test,Bot,188,3,27,22,0.815,6.963,4.0,10.059,0.558,5.5,62.667,55.0,35.133,0.245,34.5,3.418,2.0,6.112,0.533,2.5,2.259,2.0,0.813,0.187,1.0,6.429,0.001,25.094,0.887,0.418,34.37,8.191,61.69,0.737,29.427,11.816,0.108,37.475,0.897,1.343,13.135,0.086,41.88,0.902,1.012
apiology,test,Human,204,5,6,1,0.167,34.0,22.5,37.422,0.51,31.0,40.8,47.0,22.532,0.235,2.0,10.2,5.0,11.91,0.563,11.0,4.167,4.0,0.408,0.033,0.0,4.174,0.282,15.22,0.878,1.122,4.353,0.165,12.28,0.875,0.399,0.819,0.027,5.973,0.953,0.108,0.828,0.02,6.367,0.962,0.08
genie-jnosql,test,Bot,19,4,5,2,0.4,3.8,3.0,2.588,0.337,4.0,4.75,2.5,5.679,0.513,5.25,2.111,1.0,1.965,0.398,1.0,1.4,1.0,0.894,0.229,0.0,24.295,0.0,71.336,0.652,0.658,141.284,58.644,233.329,0.643,50.777,74.941,9.241,164.479,0.76,61.362,22.613,5.712,30.925,0.627,48.502
jitsi-jenkins,test,Bot,297,6,8,1,0.125,37.125,40.5,31.989,0.445,44.5,49.5,9.5,89.252,0.722,38.0,1.183,1.0,0.454,0.131,0.0,1.75,2.0,0.707,0.196,1.0,0.578,0.0,8.611,0.969,0.0,1.873,0.002,8.416,0.928,0.371,2.072,0.001,9.063,0.933,0.279,2.873,0.074,10.008,0.905,0.394
bitplane,test,Human,299,10,24,13,0.542,12.458,2.0,26.643,0.768,4.0,29.9,4.5,78.466,0.798,7.25,4.211,1.0,7.247,0.624,2.0,1.917,1.0,1.139,0.293,2.0,3.478,0.0,9.159,0.76,0.183,5.488,0.496,15.403,0.823,3.232,2.118,0.131,8.479,0.886,0.461,5.922,0.452,16.085,0.836,3.225
cristianbote,test,Human,36,11,6,6,1.0,6.0,1.0,12.247,0.694,0.0,3.273,2.0,2.796,0.409,3.0,4.5,1.0,7.231,0.625,2.0,2.5,1.0,3.674,0.5,0.0,21.141,0.0,39.716,0.074,18.003,278.21,163.138,253.807,0.467,351.485,60.474,0.021,154.401,0.852,16.979,67.282,0.035,167.775,0.862,7.526
sturdy-robot,test,Human,90,7,13,4,0.308,6.923,7.0,5.53,0.403,7.0,12.857,6.0,21.798,0.619,3.5,3.0,2.0,2.678,0.422,2.75,1.923,1.0,1.115,0.289,2.0,7.305,0.051,16.986,0.748,2.295,67.921,14.047,102.638,0.706,78.867,24.594,0.703,65.673,0.864,10.221,34.153,0.293,82.779,0.852,14.72
guacbot,test,Bot,288,4,1,1,1.0,288.0,288.0,0.0,0.0,0.0,72.0,21.0,115.718,0.635,61.0,288.0,288.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,975.545,975.545,0.0,0.0,0.0,,,0.0,0.0,,3.399,0.017,9.592,0.857,1.998,7.166,0.005,14.336,0.782,8.868
socialgroovybot,test,Bot,227,4,17,1,0.059,13.353,6.0,11.527,0.449,19.0,56.75,49.5,42.122,0.347,36.25,2.027,1.0,2.029,0.379,2.0,2.765,3.0,1.091,0.21,2.0,0.068,0.0,0.278,0.839,0.002,7.245,2.771,8.132,0.56,10.869,3.592,0.281,6.73,0.75,2.767,1.607,0.002,3.857,0.813,1.052
bors-ferrocene[bot],test,Bot,247,4,1,1,1.0,247.0,247.0,0.0,0.0,0.0,61.75,69.0,32.469,0.246,36.25,247.0,247.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,620.499,620.499,0.0,0.0,0.0,,,0.0,0.0,,2.522,0.001,16.289,0.934,0.494,2.247,0.001,16.386,0.941,0.268
davazp,test,Human,8,4,4,4,1.0,2.0,1.5,1.414,0.312,1.5,2.0,2.0,0.816,0.188,0.5,1.333,1.0,0.816,0.208,0.0,1.25,1.0,0.5,0.15,0.25,12.204,0.0,29.895,0.0,0.0,358.118,346.894,196.914,0.27,122.167,266.26,306.941,225.626,0.437,310.173,288.746,306.941,254.529,0.442,346.649
azat,test,Human,254,11,13,10,0.769,19.538,2.0,41.236,0.781,3.0,23.091,15.0,24.16,0.538,36.5,1.814,1.0,1.221,0.307,1.0,2.0,1.0,1.826,0.379,1.0,1.384,0.0,3.843,0.759,0.157,5.681,0.058,21.391,0.878,2.424,3.887,0.058,16.181,0.882,1.273,4.38,0.045,17.948,0.885,1.552
ceejbot,test,Human,32,5,9,5,0.556,3.556,1.0,4.531,0.535,1.0,6.4,4.0,7.47,0.525,6.0,2.462,1.0,3.205,0.49,1.0,1.444,1.0,1.014,0.256,0.0,2.423,0.0,5.907,0.537,0.029,117.989,115.032,166.503,0.591,137.704,46.689,0.222,116.176,0.832,14.27,41.106,0.084,62.103,0.698,112.973
folio-translations,test,Bot,272,5,100,1,0.01,2.804,2.0,1.382,0.216,2.0,54.4,20.0,80.872,0.546,1.0,1.838,2.0,0.629,0.173,1.0,1.691,1.0,1.185,0.31,1.0,0.003,0.004,0.002,0.09,0.004,0.999,0.022,9.388,0.973,0.013,0.543,0.004,6.921,0.982,0.018,1.728,0.004,12.401,0.974,0.021
piedoom,test,Human,77,10,39,26,0.667,1.974,1.0,2.242,0.414,1.0,7.7,3.0,8.795,0.534,10.25,1.426,1.0,0.815,0.239,0.75,1.436,1.0,0.968,0.249,0.5,1.465,0.0,8.595,0.893,0.002,19.963,3.495,36.423,0.759,21.191,14.963,0.321,32.058,0.814,14.377,14.259,0.196,30.809,0.82,14.127
chancancode,test,Human,237,10,13,9,0.692,18.231,5.0,27.98,0.675,21.0,23.7,9.5,47.131,0.705,14.5,1.975,1.0,1.921,0.383,1.0,2.308,1.0,1.888,0.39,2.0,8.935,0.0,38.089,0.848,0.027,7.838,0.344,21.681,0.803,6.947,8.495,0.136,27.31,0.807,9.242,5.085,0.147,22.136,0.887,1.679
openapi-pipeline-app[bot],test,Bot,83,1,1,1,1.0,83.0,83.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,479.769,479.769,0.0,0.0,0.0,,,0.0,0.0,,5.851,1.93,10.161,0.697,3.835,,,0.0,0.0,
newpavlov,test,Human,208,11,16,7,0.438,13.0,2.0,38.526,0.796,5.25,18.909,19.0,16.386,0.437,23.5,4.16,2.0,8.348,0.6,3.5,2.688,1.0,2.96,0.475,1.5,4.514,0.011,14.573,0.816,0.664,12.693,2.414,24.24,0.719,18.22,4.095,0.122,13.856,0.889,0.765,3.814,0.104,10.106,0.874,0.775
mreiferson,test,Human,20,7,2,2,1.0,10.0,10.0,2.828,0.1,2.0,2.857,3.0,1.345,0.243,1.5,3.333,3.0,1.506,0.217,1.5,3.5,3.5,2.121,0.214,1.5,0.046,0.038,0.038,0.389,0.03,0.027,0.007,0.039,0.626,0.019,0.021,0.014,0.024,0.55,0.023,0.021,0.013,0.025,0.578,0.024
cloudwanbot,test,Bot,68,2,2,1,0.5,34.0,34.0,31.113,0.324,22.0,34.0,34.0,1.414,0.015,1.0,9.714,4.0,17.792,0.63,2.0,2.0,2.0,0.0,0.0,0.0,267.811,10.085,587.481,0.728,140.85,53.098,32.707,66.854,0.583,58.324,32.735,0.053,66.743,0.716,25.474,26.477,0.0,61.835,0.741,18.353
pre-commit-ci[bot],test,Bot,300,3,190,119,0.626,1.579,1.0,0.88,0.237,1.0,100.0,44.0,101.356,0.396,89.0,1.111,1.0,0.348,0.09,0.0,1.237,1.0,0.439,0.148,0.0,0.001,0.0,0.01,0.846,0.0,0.046,0.002,0.083,0.737,0.054,0.042,0.001,0.08,0.754,0.039,0.001,0.0,0.001,0.406,0.0
guillebot,test,Human,6,5,5,5,1.0,1.2,1.0,0.447,0.133,0.0,1.2,1.0,0.447,0.133,0.0,1.2,1.0,0.447,0.133,0.0,1.2,1.0,0.447,0.133,0.0,0.156,0.0,0.349,0.0,0.0,419.939,422.189,343.825,0.39,299.856,336.107,361.166,351.853,0.512,482.165,336.107,361.166,351.853,0.512,482.165
brunosabot,test,Human,77,12,8,3,0.375,9.625,2.5,13.362,0.599,10.75,6.417,5.0,8.295,0.536,6.25,4.053,2.0,5.082,0.551,4.5,3.0,2.0,2.777,0.427,2.5,43.577,0.039,98.639,0.678,22.298,56.879,17.494,95.649,0.716,81.581,24.366,0.083,68.163,0.859,20.914,19.779,0.04,62.238,0.897,0.41
vaadin-bot,test,Bot,219,9,30,1,0.033,7.3,2.0,14.111,0.623,2.0,24.333,12.0,23.361,0.47,18.0,2.844,2.0,2.417,0.337,1.0,2.667,2.0,1.539,0.212,0.0,1.198,0.001,6.304,0.955,0.002,1.389,0.057,3.228,0.836,0.768,0.907,0.012,3.496,0.925,0.098,0.718,0.01,2.805,0.924,0.098
gn-bot,test,Bot,52,1,6,1,0.167,8.667,5.5,6.593,0.359,10.5,52.0,52.0,0.0,0.0,0.0,4.333,2.5,4.83,0.487,2.25,1.0,1.0,0.0,0.0,0.0,65.194,32.531,102.376,0.571,83.908,97.168,59.999,101.977,0.525,130.83,36.298,0.871,66.756,0.772,44.443,,,0.0,0.0,
algitbot,test,Bot,296,2,3,1,0.333,98.667,18.0,154.675,0.622,138.0,148.0,148.0,203.647,0.486,144.0,17.412,4.0,34.916,0.743,4.0,1.667,2.0,0.577,0.133,0.5,7.396,0.324,17.861,0.773,1.899,0.595,0.323,0.747,0.593,0.629,0.458,0.091,0.916,0.734,0.435,0.48,0.016,1.078,0.815,0.175
mqube-bot,test,Bot,156,7,7,1,0.143,22.286,21.0,8.77,0.198,7.5,22.286,24.0,9.534,0.185,3.0,1.677,1.0,1.498,0.339,1.0,5.714,6.0,0.488,0.036,0.5,1.826,0.0,17.243,0.953,0.0,10.967,0.008,38.537,0.916,0.022,7.605,0.008,32.718,0.946,0.041,10.23,0.012,37.672,0.935,0.054
kangol,test,Human,152,7,7,4,0.571,21.714,3.0,30.848,0.637,27.5,21.714,12.0,22.94,0.515,23.5,2.0,2.0,1.488,0.334,1.0,2.286,2.0,1.113,0.25,1.5,8.122,0.013,23.517,0.776,2.122,21.24,1.564,51.568,0.802,17.941,14.638,0.935,40.339,0.841,11.434,17.87,0.761,48.16,0.848,15.433
nf-core-bot,test,Bot,267,5,68,3,0.044,3.926,4.0,2.825,0.298,3.0,53.4,47.0,10.831,0.085,7.0,1.608,1.0,0.844,0.244,1.0,3.324,4.0,1.616,0.253,4.0,0.829,0.0,4.942,0.865,0.0,1.788,0.001,6.16,0.867,0.157,1.627,0.0,5.456,0.849,0.004,0.658,0.0,2.324,0.878,0.001
napari-bot,test,Bot,90,3,2,2,1.0,45.0,45.0,31.113,0.244,22.0,30.0,6.0,43.313,0.563,38.0,2.812,2.0,2.52,0.428,2.25,2.0,2.0,1.414,0.25,1.0,29.051,0.0,53.874,0.644,16.564,40.612,22.818,50.752,0.606,42.298,24.591,9.8,37.181,0.675,27.864,19.177,15.594,23.147,0.605,25.576
abtink,test,Human,173,7,3,2,0.667,57.667,85.0,47.343,0.316,41.0,24.714,21.0,22.962,0.457,26.0,2.136,1.0,1.941,0.387,2.0,3.0,2.0,1.732,0.222,1.5,4.46,0.0,15.276,0.787,1.152,3.054,0.215,8.047,0.841,1.854,3.521,0.347,9.729,0.838,1.811,4.659,0.501,11.476,0.818,2.67
chrisdone,test,Human,111,12,7,4,0.571,15.857,2.0,36.69,0.78,2.5,9.25,3.0,11.395,0.583,14.25,6.529,2.0,9.605,0.626,5.0,2.571,1.0,3.735,0.508,0.5,87.953,0.118,247.492,0.793,16.143,44.002,0.448,67.756,0.714,73.559,19.993,0.049,56.302,0.89,0.556,21.333,0.045,58.47,0.884,0.554
thockin,test,Human,185,11,19,4,0.211,9.737,2.0,16.885,0.687,5.5,16.818,12.0,18.92,0.56,22.5,1.779,1.0,1.455,0.337,1.0,2.105,2.0,1.56,0.347,1.0,2.557,0.0,9.137,0.79,0.159,4.063,0.418,11.034,0.823,2.321,3.72,0.286,9.969,0.836,1.829,3.914,0.277,10.712,0.839,2.081
bgraef,test,Human,224,5,4,3,0.75,56.0,60.0,25.742,0.21,17.0,44.8,37.0,49.114,0.482,20.0,1.965,1.5,1.76,0.346,1.0,2.5,2.5,1.291,0.25,1.5,14.091,0.01,47.325,0.795,1.276,5.305,0.016,21.345,0.937,0.328,9.892,0.085,36.705,0.909,1.206,6.504,0.026,37.297,0.952,0.287
cultureamp-renovate[bot],test,Bot,193,5,7,1,0.143,27.571,15.0,39.471,0.574,15.0,38.6,33.0,38.985,0.46,18.0,4.386,2.0,5.612,0.543,3.0,3.429,4.0,1.272,0.179,1.0,0.025,0.001,0.039,0.607,0.039,13.025,0.107,36.937,0.875,0.583,2.923,0.005,18.156,0.972,0.006,5.424,0.005,24.568,0.949,0.03
mlflow-automation,test,Bot,300,3,3,2,0.667,100.0,27.0,128.176,0.496,111.5,100.0,104.0,46.13,0.204,46.0,3.797,1.0,4.084,0.514,7.0,1.667,1.0,1.155,0.267,1.0,5.426,0.0,14.365,0.607,1.25,0.355,0.224,0.255,0.369,0.532,1.526,0.054,7.645,0.92,0.195,1.345,0.038,7.425,0.922,0.182
juliaregistrator,test,Bot,221,5,54,46,0.852,4.093,1.0,20.654,0.728,0.0,44.2,58.0,29.803,0.317,55.0,1.613,1.0,0.994,0.28,1.0,1.037,1.0,0.272,0.035,0.0,0.164,0.0,0.547,0.718,0.026,0.109,0.0,0.269,0.827,0.011,0.17,0.001,0.456,0.825,0.159,0.17,0.001,0.457,0.824,0.159
aleksanderbodurri,test,Human,92,6,6,5,0.833,15.333,7.0,19.023,0.587,22.25,15.333,6.0,21.75,0.601,13.0,2.359,1.0,2.134,0.414,2.0,1.667,1.5,0.816,0.233,1.0,22.36,0.0,70.456,0.811,0.707,30.591,10.577,55.215,0.719,36.263,22.357,0.639,53.59,0.827,20.297,28.114,9.024,54.183,0.733,27.978
robotdan,test,Human,218,10,21,4,0.19,10.381,12.0,8.231,0.353,4.0,21.8,20.0,20.335,0.451,16.5,1.239,1.0,1.352,0.184,0.0,3.905,5.0,1.67,0.213,2.0,1.466,0.0,18.455,0.929,0.0,3.459,0.001,18.822,0.961,0.036,3.978,0.002,22.388,0.962,0.084,11.218,0.26,37.142,0.901,1.479
alexandermeindl,test,Human,229,8,17,4,0.235,13.471,3.0,23.019,0.692,11.0,28.625,2.5,71.71,0.801,2.5,1.748,1.0,1.432,0.34,1.0,1.529,1.0,1.281,0.294,0.0,5.113,0.0,16.457,0.72,0.131,11.829,0.758,22.132,0.758,19.192,9.682,0.645,19.838,0.787,12.792,13.767,2.72,20.948,0.698,19.912
rminnich,test,Human,210,9,24,15,0.625,8.75,2.5,17.22,0.708,5.25,23.333,21.0,19.849,0.439,26.0,1.707,1.0,1.259,0.314,1.0,2.042,1.0,1.706,0.375,1.0,3.187,0.0,13.362,0.801,0.072,4.555,0.091,9.432,0.814,2.481,4.535,0.108,9.073,0.807,4.083,4.666,0.092,9.355,0.809,2.462
xobotyi,test,Human,209,11,14,8,0.571,14.929,1.0,23.672,0.703,16.0,19.0,10.0,22.79,0.531,8.5,6.147,3.0,10.855,0.635,4.0,3.0,1.0,3.013,0.473,3.5,6.845,0.022,24.184,0.87,0.222,13.168,1.311,26.855,0.792,12.054,3.208,0.023,14.22,0.936,0.199,3.498,0.03,13.309,0.914,0.318
artixbot,test,Human,10,5,3,2,0.667,3.333,3.0,0.577,0.067,0.5,2.0,1.0,2.236,0.4,0.0,2.5,2.5,1.291,0.25,1.5,2.0,2.0,1.0,0.222,1.0,41.501,46.654,35.792,0.199,53.267,107.556,0.893,185.513,0.665,160.88,54.297,19.119,103.338,0.733,46.16,88.782,48.545,133.945,0.645,71.803
eclipse-cdt-bot,test,Bot,7,1,1,1,1.0,7.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1704.925,1704.925,0.0,0.0,0.0,,,0.0,0.0,,284.154,1.613,685.727,0.828,13.825,,,0.0,0.0,
polling-bot-4000,test,Bot,80,5,5,2,0.4,16.0,10.0,15.796,0.44,8.0,16.0,10.0,15.89,0.445,7.0,2.667,2.0,2.963,0.438,2.0,1.8,1.0,1.789,0.356,0.0,6.16,0.001,13.006,0.697,0.02,52.386,27.224,55.958,0.532,69.046,21.57,1.901,41.581,0.754,20.635,22.825,0.001,48.456,0.791,20.225
sympy-bot,test,Bot,187,2,1,1,1.0,187.0,187.0,0.0,0.0,0.0,93.5,93.5,85.56,0.324,60.5,187.0,187.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2196.364,2196.364,0.0,0.0,0.0,,,0.0,0.0,,11.808,8.078,12.768,0.542,14.331,11.261,8.728,10.877,0.511,13.914
mikedidomizio,test,Human,54,11,15,9,0.6,3.6,2.0,4.611,0.523,2.0,4.909,3.0,4.482,0.468,8.0,2.842,1.0,3.042,0.472,1.0,1.867,2.0,0.99,0.271,1.5,7.97,0.0,28.794,0.836,0.272,111.096,34.807,187.486,0.72,103.671,40.588,0.172,119.374,0.882,18.088,33.78,0.167,88.15,0.857,25.836
ionitron-bot[bot],test,Bot,145,2,6,1,0.167,24.167,26.5,19.984,0.42,31.25,72.5,72.5,89.803,0.438,63.5,1.859,1.0,2.681,0.391,1.0,1.333,1.0,0.516,0.167,0.75,4.104,0.0,11.956,0.661,0.131,19.446,9.795,22.875,0.582,22.438,12.621,3.0,19.802,0.693,17.451,15.996,5.115,25.315,0.671,12.572
shady-robot,test,Human,11,3,3,3,1.0,3.667,1.0,4.619,0.485,4.0,3.667,3.0,3.055,0.364,3.0,2.75,2.5,2.062,0.341,3.25,1.667,1.0,1.155,0.267,1.0,184.668,57.591,297.544,0.344,242.258,329.784,125.473,466.186,0.581,431.303,172.802,57.368,278.364,0.707,174.84,108.043,0.343,215.606,0.749,108.296
rm-astro-wf,test,Bot,24,2,11,1,0.091,2.182,2.0,0.874,0.205,1.5,12.0,12.0,7.071,0.208,5.0,1.333,1.0,0.485,0.167,1.0,1.636,2.0,0.505,0.141,1.0,0.004,0.0,0.009,0.451,0.004,85.993,17.946,125.241,0.696,145.898,63.563,0.064,113.569,0.775,73.492,17.003,0.007,50.022,0.887,1.033
cdk8s-automation,test,Bot,193,5,28,1,0.036,6.893,6.5,4.5,0.348,6.0,38.6,50.0,22.018,0.272,35.0,1.379,1.0,0.543,0.182,1.0,2.714,3.0,0.535,0.093,1.0,0.004,0.0,0.048,0.947,0.0,0.148,0.004,1.264,0.964,0.007,0.111,0.001,1.077,0.969,0.006,0.141,0.001,1.268,0.976,0.005
lukemanley,test,Human,145,10,4,3,0.75,36.25,33.0,40.028,0.502,64.25,14.5,5.0,16.514,0.572,26.0,1.648,1.0,1.313,0.308,1.0,3.0,2.5,2.16,0.333,2.0,7.99,0.0,23.663,0.676,0.394,11.093,0.395,25.352,0.814,10.542,11.584,0.807,26.007,0.805,10.363,13.394,0.544,28.984,0.802,11.422
jira-pull-request-webhook[bot],test,Bot,153,1,2,1,0.5,76.5,76.5,6.364,0.029,4.5,153.0,153.0,0.0,0.0,0.0,2.732,2.0,2.7,0.421,2.0,1.0,1.0,0.0,0.0,0.0,21.457,1.289,38.974,0.629,21.767,18.049,7.849,25.291,0.639,22.056,14.436,5.257,21.799,0.677,17.842,,,0.0,0.0,
fremtind-bot,test,Bot,295,3,1,1,1.0,295.0,295.0,0.0,0.0,0.0,98.333,39.0,125.958,0.52,115.0,295.0,295.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1299.338,1299.338,0.0,0.0,0.0,,,0.0,0.0,,4.42,0.174,16.4,0.896,0.806,5.473,0.07,20.049,0.897,1.447
dorimedini-starkware,test,Human,272,9,1,1,1.0,272.0,272.0,0.0,0.0,0.0,30.222,14.0,50.576,0.676,16.0,272.0,272.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,504.585,504.585,0.0,0.0,0.0,,,0.0,0.0,,1.862,0.054,8.394,0.914,0.468,1.847,0.058,7.64,0.914,0.483
benji6,test,Human,164,7,17,8,0.471,9.647,1.0,17.417,0.716,5.0,23.429,5.0,37.611,0.685,24.5,1.885,1.0,1.68,0.366,1.0,1.706,1.0,0.985,0.28,1.0,3.023,0.0,10.435,0.795,0.028,14.102,0.156,52.016,0.885,7.96,9.054,0.156,38.502,0.893,3.28,26.309,6.385,73.858,0.799,20.258
brunozoric,test,Human,253,6,5,1,0.2,50.6,6.0,104.246,0.757,7.0,42.167,30.0,48.417,0.486,16.75,10.12,2.0,16.957,0.695,6.0,2.4,1.0,2.191,0.4,2.0,71.347,0.424,150.254,0.722,45.31,7.374,0.763,12.479,0.737,11.725,7.78,0.553,19.723,0.832,2.617,8.899,0.592,22.169,0.827,3.668
mm-cloud-bot,test,Bot,149,1,3,1,0.333,49.667,3.0,82.567,0.644,72.0,149.0,149.0,0.0,0.0,0.0,24.833,2.5,55.937,0.78,1.75,1.0,1.0,0.0,0.0,0.0,62.306,1.837,145.607,0.725,8.695,3.827,0.584,7.136,0.723,1.54,2.655,0.5,7.18,0.811,0.921,,,0.0,0.0,
archzfs-bot,test,Bot,22,1,12,1,0.083,1.833,2.0,0.389,0.076,0.0,22.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.117,0.001,128.845,0.952,0.0,28.117,0.001,128.845,0.952,0.0,,,0.0,0.0,
suzuki-shunsuke,test,Human,213,14,16,9,0.562,13.312,4.0,21.712,0.663,6.25,15.214,8.5,14.682,0.503,19.75,3.672,2.0,4.555,0.499,3.0,3.625,2.0,3.243,0.444,3.5,0.938,0.018,2.787,0.804,0.246,1.143,0.136,2.518,0.8,0.627,0.564,0.037,1.771,0.881,0.132,0.555,0.03,1.709,0.88,0.14
exercism-bot,test,Bot,17,3,12,2,0.167,1.417,1.0,0.515,0.172,1.0,5.667,4.0,2.887,0.196,2.5,1.062,1.0,0.25,0.055,0.0,1.333,1.0,0.492,0.167,1.0,0.064,0.0,0.255,0.0,0.0,139.083,0.111,318.607,0.833,87.308,130.454,0.113,309.733,0.843,84.907,165.981,0.111,353.196,0.816,85.658
olga24912,test,Human,204,9,7,1,0.143,29.143,7.0,55.104,0.706,14.5,22.667,7.0,39.433,0.671,4.0,6.8,4.0,8.576,0.513,6.0,3.429,2.0,2.992,0.417,3.0,37.732,2.716,58.288,0.64,70.535,29.559,13.723,38.325,0.639,29.879,9.799,0.484,25.138,0.849,2.869,10.664,0.96,25.025,0.829,5.79
saad-ali,test,Human,8,6,3,2,0.667,2.667,2.0,1.155,0.167,1.0,1.333,1.0,0.516,0.167,0.75,2.667,2.0,1.155,0.167,1.0,2.0,1.0,1.732,0.333,1.5,31.117,0.648,53.199,0.66,46.194,206.421,206.421,291.915,0.5,206.415,72.313,0.096,154.053,0.804,46.566,82.6,0.047,184.608,0.8,0.081
dawranliou,test,Human,37,3,11,8,0.727,3.364,1.0,5.591,0.595,0.5,12.333,7.0,14.742,0.505,14.0,1.682,1.0,1.524,0.338,0.75,1.0,1.0,0.0,0.0,0.0,8.309,0.0,24.09,0.616,0.069,84.774,43.566,109.149,0.574,75.836,54.529,21.982,91.808,0.697,66.419,91.673,73.843,88.392,0.482,98.942
r-ryantm,test,Bot,230,4,2,2,1.0,115.0,115.0,1.414,0.004,1.0,57.5,57.0,65.246,0.493,112.5,1.027,1.0,0.162,0.025,0.0,2.0,2.0,0.0,0.0,0.0,0.004,0.0,0.03,0.459,0.0,0.111,0.001,0.287,0.82,0.102,0.112,0.004,0.284,0.814,0.103,0.111,0.001,0.287,0.82,0.102
ewolff,test,Human,60,5,3,2,0.667,20.0,15.0,21.932,0.478,21.5,12.0,3.0,21.272,0.667,2.0,3.529,2.0,3.59,0.476,3.0,2.333,2.0,1.528,0.286,1.5,87.041,0.678,152.482,0.598,98.866,44.05,37.452,40.128,0.488,66.177,37.026,18.505,48.693,0.639,54.596,32.828,3.754,56.114,0.728,46.836
testmachinery[bot],test,Bot,55,1,5,1,0.2,11.0,6.0,11.269,0.407,2.0,55.0,55.0,0.0,0.0,0.0,2.391,1.0,3.299,0.484,1.0,1.0,1.0,0.0,0.0,0.0,30.073,0.0,78.039,0.63,3.53,49.623,24.434,60.381,0.592,54.989,33.026,15.042,48.617,0.672,35.942,,,0.0,0.0,
